id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
549_Rppos_root_FT_131.12904_0.843_RPPOS	C5H11N3	[M + H3N + H]+	C5H14N4	Alkaloids	0.99763155	Lysine alkaloids	0.95091188	Piperidine alkaloids	0.677381516	Pyrrolidines	0.896694958					Pyrrolidines	0.896694958	Organoheterocyclic compounds	0.98922044	Organic compounds; Organoheterocyclic compounds; Pyrrolidines; Organonitrogen compounds; Guanidines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	FT_131.12904_0.843_RPPOS
551_Rppos_root_FT_246.24282_7.285_RPPOS	C14H31NO2	[M + H]+	C14H31NO2	Fatty acids	0.96277982	Fatty acyls	0.963570178	Fatty alcohols	0.923956573	"1,2-aminoalcohols"	0.977996528	Alkanolamines	0.999827504	Amines	0.999999762	Organonitrogen compounds	0.999999523	Organic nitrogen compounds	0.999983788	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_246.24282_7.285_RPPOS
552_Rppos_root_FT_241.99935_0.828_RPPOS	C4H8N3O5PS	[M + H]+	C4H8N3O5PS	Alkaloids	0.811573088	Small peptides	0.328074574	Imidazole alkaloids	0.239540428	Azoles	0.815167844					Azoles	0.815167844	Organoheterocyclic compounds	0.999849916	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_241.99935_0.828_RPPOS
555_Rppos_root_FT_265.01532_0.828_RPPOS	C6H9N4O4PS	[M + H]+	C6H9N4O4PS	Alkaloids	0.992872715	Pseudoalkaloids	0.170046598	Purine alkaloids	0.227414116	Purines and purine derivatives	0.629136324			Purines and purine derivatives	0.629136324	Imidazopyrimidines	0.384088695	Organoheterocyclic compounds	0.999961734	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Thiazoles; Alkyl aryl ethers; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_265.01532_0.828_RPPOS
557_Rppos_root_FT_520.18211_4.981_RPPOS	C25H29NO11	[M + H]+	C25H29NO11	Shikimates and Phenylpropanoids	0.273328215	Phenolic acids (C6-C1)	0.174894705	Simple phenolic acids	0.230815783	Polyethylene glycols	0.505307913	Dialkyl ethers	0.289254218	Ethers	0.951264799	Organooxygen compounds	1	Organic oxygen compounds	1	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Polyethylene glycols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_520.18211_4.981_RPPOS
558_Rppos_root_FT_232.1909_6.388_RPPOS	C12H25NO3	[M + H]+	C12H25NO3	Fatty acids	0.953243852	Fatty amides	0.909955323	N-acyl amines	0.800257325	N-acyl-alpha amino acids and derivatives	0.626906276	Amino acids and derivatives	0.993423462	"Amino acids, peptides, and analogues"	0.993296802	Carboxylic acids and derivatives	0.999855399	Organic acids and derivatives	0.999913573	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_232.1909_6.388_RPPOS
559_Rppos_root_FT_232.02754_1.333_RPPOS	C8H9NO5S	[M + H]+	C8H9NO5S	Amino acids and Peptides	0.997284055	Small peptides	0.92861414	Aminoacids	0.682650685	Alpha amino acids and derivatives	0.999986529	Amino acids and derivatives	0.999935508	"Amino acids, peptides, and analogues"	0.9999336	Carboxylic acids and derivatives	1	Organic acids and derivatives	1	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Thiazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_232.02754_1.333_RPPOS
560_Rppos_root_FT_220.11803_1.554_RPPOS	C9H17NO5	[M + H]+	C9H17NO5	Fatty acids	0.677100003	Fatty amides	0.70994854	N-acyl amines	0.875379562	Beta amino acids and derivatives	0.875625789	Amino acids and derivatives	0.832256079	"Amino acids, peptides, and analogues"	0.852353573	Carboxylic acids and derivatives	0.990224063	Organic acids and derivatives	0.999576867	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_220.11803_1.554_RPPOS
561_Rppos_root_FT_220.11799_1.435_RPPOS	C9H17NO5	[M + H]+	C9H17NO5	Fatty acids	0.677100003	Fatty amides	0.70994854	N-acyl amines	0.875379562	Beta amino acids and derivatives	0.875625789	Amino acids and derivatives	0.832256079	"Amino acids, peptides, and analogues"	0.852353573	Carboxylic acids and derivatives	0.990224063	Organic acids and derivatives	0.999576867	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_220.11799_1.435_RPPOS
563_Rppos_root_FT_247.14419_2.855_RPPOS	C14H18N2O2	[M + H]+	C14H18N2O2	Amino acids and Peptides	0.076621063	Tryptophan alkaloids	0.183597267	Simple indole alkaloids	0.103097446	Alpha amino acids	0.822498024	Amino acids and derivatives	0.559419334	"Amino acids, peptides, and analogues"	0.547305465	Carboxylic acids and derivatives	0.999656796	Organic acids and derivatives	0.997732997	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Indoles; Organic cations; Organic salts; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_247.14419_2.855_RPPOS
564_Rppos_root_FT_291.09778_5.503_RPPOS	C14H14N2O5	[M + H]+	C14H14N2O5	Amino acids and Peptides	0.901098669	Small peptides	0.929829359	Dipeptides	0.999577105	N-acyl-L-alpha-amino acids	0.667829096	Amino acids and derivatives	0.99986577	"Amino acids, peptides, and analogues"	0.999865413	Carboxylic acids and derivatives	0.999974489	Organic acids and derivatives	0.999981999	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrans; Pyrroles; Benzopyrans; Alkyl aryl ethers; Anisoles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; N-acyl-alpha amino acids; Benzenoids; Indoles; 1-benzopyrans; Organic anions; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_291.09778_5.503_RPPOS
565_Rppos_root_FT_480.20782_2.596_RPPOS	C21H26N4O8	[M + H3N + H]+	C21H29N5O8	Alkaloids	0.588417888	Nucleosides	0.379285872	Pyrimidine nucleos(t)ides	0.214128345	Glycosylamines	0.779605925	Glycosyl compounds	0.486946851	Carbohydrates and carbohydrate conjugates	0.69009304	Organooxygen compounds	1	Organic oxygen compounds	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Glycosylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary alkylarylamines; Tetrahydrofurans; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT_480.20782_2.596_RPPOS
566_Rppos_root_FT_305.1749_10.345_RPPOS	C18H24O4	[M + H]+	C18H24O4	Terpenoids	0.97751981	Sesquiterpenoids	0.796715558	Platensimycin and Platencins	0.123339564	Terpene lactones	0.661636353			Terpene lactones	0.661636353	Prenol lipids	0.875889659	Lipids and lipid-like molecules	0.908260167	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_305.1749_10.345_RPPOS
567_Rppos_root_FT_343.11796_6.497_RPPOS	C19H18O6	[M + H]+	C19H18O6	Shikimates and Phenylpropanoids	0.928556859	Lignans	0.347543567	Chalcones	0.262988627	Methoxyphenols	0.842998981			Methoxyphenols	0.842998981	Phenols	0.98499018	Benzenoids	0.999729931	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_343.11796_6.497_RPPOS
568_Rppos_root_FT_488.15572_5.854_RPPOS	C24H25NO10	[M + H]+	C24H25NO10	Shikimates and Phenylpropanoids	0.969651461	Lignans	0.734146953	Neolignans	0.985994875	"Lignans, neolignans and related compounds"	0.548216045							"Lignans, neolignans and related compounds"	0.548216045	"Organic compounds; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Hydroxycinnamic acids and derivatives; Lignans, neolignans and related compounds; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; N-acyl-alpha amino acids; Benzenoids; 2-arylbenzofuran flavonoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Coumarans; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT_488.15572_5.854_RPPOS
569_Rppos_root_FT_218.21143_6.144_RPPOS	C12H27NO2	[M + H]+	C12H27NO2	Fatty acids	0.96730119	Fatty acyls	0.866928279	Fatty alcohols	0.858420074	"1,2-aminoalcohols"	0.981476605	Alkanolamines	0.999920368	Amines	0.999999762	Organonitrogen compounds	0.999999523	Organic nitrogen compounds	0.999992847	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_218.21143_6.144_RPPOS
570_Rppos_root_FT_234.20649_6.312_RPPOS	C12H27NO3	[M + H]+	C12H27NO3	Fatty acids	0.84102881	Fatty acyls	0.272114486	Fatty alcohols	0.189869255	"1,2-aminoalcohols"	0.996975541	Alkanolamines	0.999313831	Amines	0.999999762	Organonitrogen compounds	0.999999881	Organic nitrogen compounds	0.999998689	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_234.20649_6.312_RPPOS
574_Rppos_root_FT_301.24885_7.718_RPPOS	C16H32N2O3	[M + H]+	C16H32N2O3	Alkaloids	0.968326986	Lysine alkaloids	0.304259956	Piperidine alkaloids	0.099206641	Amino acids and derivatives	0.700966358	Amino acids and derivatives	0.700966358	"Amino acids, peptides, and analogues"	0.693625629	Carboxylic acids and derivatives	0.336414903	Organic acids and derivatives	0.632332027	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Oxazinanes; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Dialkyl ethers; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_301.24885_7.718_RPPOS
575_Rppos_root_FT_175.11892_0.88_RPPOS	C6H14N4O2	[M + H]+	C6H14N4O2	Amino acids and Peptides	0.999863744	Small peptides	0.999943733	Aminoacids	0.996919036	L-alpha-amino acids	0.590195775	Amino acids and derivatives	0.999915242	"Amino acids, peptides, and analogues"	0.999918222	Carboxylic acids and derivatives	0.999947071	Organic acids and derivatives	0.999978781	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_175.11892_0.88_RPPOS
